edge_i,edge_j,capacity
201.0,69.0,196.82738386308102
201.0,192.0,228.854767726161
201.0,204.0,8.8
213.0,214.0,495.20000000000005
112.0,110.0,129.627383863081
112.0,114.0,135.227383863081
155.0,164.0,414.40000000000003
155.0,161.0,247.227383863081
155.0,156.0,300.027383863081
155.0,9006.0,228.854767726161
155.0,193.0,228.854767726161
7061.0,61.0,791.2273838630811
237.0,234.0,78.4
237.0,222.0,105.60000000000001
237.0,219.0,374.40000000000003
237.0,27.0,228.854767726161
237.0,241.0,1217.6273838630811
237.0,231.0,696.8000000000001
102.0,86.0,173.627383863081
102.0,98.0,19.200000000000003
102.0,100.0,177.627383863081
102.0,97.0,179.227383863081
102.0,104.0,179.227383863081
160.0,124.0,169.627383863081
160.0,158.0,55.2
160.0,113.0,228.854767726161
35.0,76.0,246.427383863081
35.0,77.0,96.0
35.0,36.0,238.427383863081
35.0,72.0,201.627383863081
528.0,70.0,165.627383863081
52.0,51.0,162.427383863081
52.0,55.0,176.82738386308102
187.0,188.0,984.8273838630811
187.0,181.0,1145.6000000000001
7.0,5.0,153.60000000000002
7.0,131.0,207.227383863081
7.0,531.0,228.854767726161
7.0,526.0,228.854767726161
7.0,12.0,472.827383863081
7.0,3.0,557.6
7.0,6.0,46.400000000000006
12.0,37.0,228.854767726161
12.0,10.0,355.227383863081
12.0,7012.0,754.427383863081
12.0,21.0,756.8000000000001
235.0,234.0,136.827383863081
235.0,139.0,228.854767726161
235.0,238.0,576.8273838630811
140.0,146.0,76.80000000000001
140.0,142.0,116.027383863081
140.0,147.0,216.027383863081
140.0,2040.0,228.854767726161
140.0,182.0,256.0
140.0,141.0,127.2
140.0,137.0,628.8000000000001
140.0,145.0,21.6
664.0,7024.0,228.854767726161
664.0,11.0,228.854767726161
664.0,194.0,319.227383863081
7001.0,1.0,899.2273838630811
9054.0,9005.0,210.427383863081
9054.0,168.0,228.854767726161
250.0,249.0,155.227383863081
220.0,221.0,236.027383863081
220.0,238.0,706.427383863081
220.0,217.0,183.227383863081
220.0,218.0,84.0
220.0,324.0,228.854767726161
38.0,37.0,52.0
38.0,33.0,283.227383863081
38.0,43.0,92.0
38.0,41.0,152.0
166.0,178.0,228.854767726161
166.0,7166.0,999.2273838630811
166.0,165.0,998.427383863081
104.0,322.0,119.227383863081
104.0,108.0,44.0
10.0,11.0,36.0
233.0,232.0,256.027383863081
135.0,136.0,497.62738386308104
135.0,134.0,192.82738386308102
189.0,209.0,136.027383863081
189.0,208.0,42.400000000000006
189.0,210.0,148.827383863081
161.0,153.0,197.60000000000002
7003.0,133.0,228.854767726161
7003.0,3.0,2169.6273838630814
192.0,225.0,190.427383863081
192.0,191.0,1397.6000000000001
249.0,248.0,126.427383863081
17.0,15.0,435.227383863081
17.0,7017.0,812.8273838630811
218.0,217.0,140.827383863081
218.0,219.0,126.4
123.0,125.0,14.4
123.0,122.0,32.0
123.0,124.0,124.80000000000001
163.0,164.0,414.427383863081
163.0,9044.0,228.854767726161
163.0,137.0,300.0
169.0,133.0,284.827383863081
169.0,126.0,101.60000000000001
169.0,167.0,181.627383863081
153.0,15.0,228.854767726161
153.0,183.0,155.20000000000002
153.0,152.0,7.2
26.0,25.0,249.62738386308104
26.0,320.0,119.227383863081
26.0,27.0,76.80000000000001
26.0,203.0,228.854767726161
44.0,63.0,228.854767726161
44.0,7044.0,72.0
44.0,45.0,604.8273838630811
44.0,47.0,270.427383863081
44.0,54.0,12.0
44.0,43.0,158.427383863081
9004.0,9043.0,3.2
9004.0,9041.0,116.82738386308101
9004.0,9044.0,122.427383863081
9004.0,9042.0,116.027383863081
190.0,142.0,228.854767726161
190.0,229.0,170.427383863081
190.0,231.0,1143.227383863081
190.0,240.0,174.427383863081
190.0,144.0,228.854767726161
190.0,9072.0,228.854767726161
7055.0,55.0,200.82738386308102
9072.0,9007.0,116.82738386308101
9072.0,120.0,228.854767726161
121.0,115.0,234.427383863081
121.0,118.0,198.427383863081
121.0,119.0,999.2
215.0,216.0,275.2
215.0,214.0,581.627383863081
215.0,212.0,104.80000000000001
216.0,217.0,159.227383863081
9071.0,9007.0,2.4000000000000004
9071.0,210.0,228.854767726161
9071.0,196.0,228.854767726161
142.0,175.0,418.427383863081
142.0,143.0,520.8273838630811
7044.0,9052.0,228.854767726161
126.0,127.0,166.427383863081
126.0,158.0,248.82738386308102
126.0,125.0,717.6
126.0,129.0,291.227383863081
126.0,157.0,229.627383863081
126.0,132.0,245.60000000000002
177.0,178.0,240.8
177.0,176.0,265.62738386308104
7071.0,125.0,228.854767726161
7071.0,71.0,248.0
7011.0,11.0,519.2273838630811
210.0,198.0,283.227383863081
210.0,199.0,59.2
210.0,200.0,154.427383863081
210.0,196.0,145.627383863081
225.0,7057.0,228.854767726161
225.0,191.0,1192.0273838630812
225.0,224.0,372.827383863081
92.0,90.0,226.427383863081
92.0,105.0,352.027383863081
92.0,103.0,249.62738386308104
7017.0,320.0,228.854767726161
171.0,133.0,1296.8000000000002
171.0,7024.0,228.854767726161
171.0,62.0,228.854767726161
58.0,59.0,36.0
58.0,221.0,228.854767726161
58.0,57.0,124.82738386308101
131.0,130.0,92.80000000000001
14.0,15.0,259.227383863081
14.0,8.0,446.40000000000003
14.0,120.0,228.854767726161
14.0,229.0,228.854767726161
531.0,72.0,25.6
231.0,228.0,139.227383863081
231.0,184.0,228.854767726161
231.0,227.0,492.027383863081
231.0,137.0,228.854767726161
231.0,226.0,135.20000000000002
231.0,232.0,1063.227383863081
9052.0,9005.0,54.400000000000006
24.0,319.0,210.4
24.0,7024.0,806.427383863081
24.0,21.0,471.227383863081
24.0,23.0,236.82738386308102
88.0,74.0,213.60000000000002
88.0,81.0,452.827383863081
88.0,36.0,238.427383863081
116.0,120.0,236.82738386308102
116.0,124.0,236.82738386308102
133.0,128.0,136.0
133.0,168.0,246.427383863081
133.0,129.0,224.0
133.0,137.0,976.8000000000001
239.0,42.0,228.854767726161
239.0,238.0,1038.4
203.0,198.0,136.8
203.0,211.0,174.427383863081
9031.0,9003.0,4.0
54.0,91.0,228.854767726161
54.0,53.0,176.82738386308102
54.0,55.0,184.027383863081
114.0,223.0,228.854767726161
114.0,207.0,159.227383863081
114.0,109.0,124.02738386308101
9012.0,9002.0,27.200000000000003
9012.0,9121.0,121.62738386308101
9012.0,9001.0,20.8
